point,RSSI,Filtered RSSI,average rssi,average filtered rssi,Unnamed: 5
86.0,-71.0,-71.1440307803101,,,
86.0,-71.0,-71.05501486265229,,,
86.0,-71.0,-71.02101380764677,,,
86.0,-72.0,-71.6260605490379,,,
86.0,-71.0,-71.23913385071705,,,
86.0,-71.0,-71.09134100311327,,,
86.0,-72.0,-71.65292314737266,,,
86.0,-72.0,-71.8674284390047,,,
86.0,-71.0,-71.33132818089153,,,
86.0,-75.0,-73.59869205866947,,,
86.0,-70.0,-71.37457805136741,,,
86.0,-71.0,-71.14307608418265,,,
86.0,-71.0,-71.05465020118054,,,
86.0,-71.0,-71.02087451935894,,,
86.0,-71.0,-71.0079733568963,,,
86.0,-70.0,-70.38501156258006,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
87.0,,,,,
87.0,-77.0,-76.625,-77.78571428571429,-77.77499869141072,
87.0,-78.0,-77.47619047619048,,,
87.0,-78.0,-77.8,,,
87.0,-77.0,-77.30555555555556,,,
87.0,-78.0,-77.73474801061008,,,
87.0,-77.0,-77.2806484295846,,,
87.0,-77.0,-77.10719814241486,,,
87.0,-77.0,-77.0409460458241,,,
87.0,-78.0,-77.63367398791712,,,
87.0,-78.0,-77.86007591442375,,,
87.0,-78.0,-77.94655375515886,,,
87.0,-80.0,-79.21565332855062,,,
87.0,-80.0,-79.70040623046968,,,
87.0,-79.0,-79.26753137410716,,,
87.0,-80.0,-79.72022188060188,,,
87.0,-79.0,-79.27510027894854,,,
87.0,-79.0,-79.10507895624377,,,
87.0,-79.0,-79.04013658978276,,,
87.0,-80.0,-79.6333648018544,,,
87.0,-79.0,-79.24192382703053,,,
87.0,-79.0,-79.09240667923721,,,
87.0,-78.0,-78.41726222193121,,,
87.0,-79.0,-78.77741397530632,,,
87.0,-79.0,-78.91497970398774,,,
87.0,-80.0,-79.58555912540679,,,
87.0,-75.0,-76.75152772848315,,,
87.0,-80.0,-78.75919400379215,,,
87.0,-79.0,-78.90802029414338,,,
87.0,-78.0,-78.34683288988809,,,
87.0,-79.0,-78.75051236427079,,,
87.0,-78.0,-78.28667021417439,,,
87.0,-75.0,-76.25539631200272,,,
87.0,-74.0,-74.86148473308387,,,
87.0,-78.0,-76.80119384224848,,,
87.0,-78.0,-77.54209679366159,,,
87.0,-78.0,-77.82509653873628,,,
87.0,-78.0,-77.93319282254726,,,
87.0,-78.0,-77.97448192890549,,,
87.0,-78.0,-77.99025296416923,,,
87.0,-78.0,-77.99627696360221,,,
87.0,-80.0,-79.23464590413718,,,
87.0,-79.0,-79.08962676005946,,,
87.0,-81.0,-80.27030235354097,,,
87.0,-78.0,-78.86717833431376,,,
87.0,-78.0,-78.33123264940033,,,
87.0,-74.0,-75.65438365888767,,,
87.0,-78.0,-77.10405428226225,,,
87.0,-77.0,-77.03974519914921,,,
87.0,-77.0,-77.01518131518536,,,
87.0,-75.0,-75.7697307689071,,,
87.0,-75.0,-75.29401099153591,,,
87.0,-78.0,-76.96640417195034,,,
87.0,-77.0,-76.98716753556523,,,
87.0,-77.0,-76.99509843474534,,,
87.0,-78.0,-77.6161617574207,,,
87.0,-77.0,-77.23535284876684,,,
87.0,-77.0,-77.08989678887981,,,
87.0,-77.0,-77.03433751787261,,,
87.0,-77.0,-77.01311576473803,,,
87.0,-77.0,-77.00500977634148,,,
87.0,-78.0,-77.61994755303631,,,
87.0,-78.0,-77.85483288276744,,,
87.0,-77.0,-77.3265171065161,,,
87.0,-74.0,-75.2706164705312,,,
87.0,-78.0,-76.95746826007706,,,
87.0,-77.0,-76.98375432095011,,,
87.0,-77.0,-76.99379470277327,,,
87.0,-77.0,-76.99762978736969,,,
87.0,-78.0,-77.61712864808568,,,
87.0,-77.0,-77.23572216813746,,,
,,,,,
,,,,,
88.0,,,,,
88.0,-78.0,-78.0,-82.20289855072464,-82.16126424284768,
88.0,-79.0,-78.66666666666667,,,
88.0,-77.0,-77.625,,,
88.0,-77.0,-77.23809523809524,,,
88.0,-78.0,-77.7090909090909,,,
88.0,-79.0,-78.50694444444444,,,
88.0,-81.0,-80.04774535809018,,,
88.0,-78.0,-78.7821681864235,,,
88.0,-83.0,-81.38893188854489,,,
88.0,-82.0,-81.76659275683666,,,
88.0,-84.0,-83.14691434701598,,,
88.0,-83.0,-83.05611628709455,,,
88.0,-77.0,-79.31323058166451,,,
88.0,-83.0,-81.59177939089585,,,
88.0,-84.0,-83.08014157973174,,,
88.0,-84.0,-83.6486453482954,,,
88.0,-82.0,-82.62972648765441,,,
88.0,-82.0,-82.2405341146679,,,
88.0,-84.0,-83.32794383384906,,,
88.0,-84.0,-83.74329738687929,,,
88.0,-83.0,-83.28391433803891,,,
88.0,-77.0,-79.40024169473807,,,
88.0,-78.0,-78.53484473492519,,,
88.0,-81.0,-80.05839447628718,,,
88.0,-81.0,-80.64033869393634,,,
88.0,-81.0,-80.86262160552187,,,
88.0,-82.0,-81.56556011137914,,,
88.0,-83.0,-82.45209271736545,,,
88.0,-83.0,-82.7907180407172,,,
88.0,-83.0,-82.92006140478614,,,
88.0,-83.0,-82.96946617364122,,,
88.0,-83.0,-82.98833711613753,,,
88.0,-83.0,-82.99554517477138,,,
88.0,-83.0,-82.99829840817661,,,
88.0,-83.0,-82.99935004975845,,,
88.0,-83.0,-82.99975174109872,,,
88.0,-82.0,-82.38187118478783,,,
88.0,-82.0,-82.14586181326476,,,
88.0,-81.0,-81.43768026625655,,,
88.0,-82.0,-81.78521297425479,,,
88.0,-82.0,-81.91795865650784,,,
88.0,-81.0,-81.3506290065188,,,
88.0,-84.0,-82.98803032929825,,,
88.0,-77.0,-79.2872240601267,,,
88.0,-78.0,-78.49167583983176,,,
88.0,-82.0,-80.65993941436817,,,
88.0,-82.0,-81.48814240327273,,,
88.0,-82.0,-81.80448779545002,,,
88.0,-85.0,-83.77942294932701,,,
88.0,-84.0,-83.91574706378113,,,
88.0,-86.0,-85.20388621951615,,,
88.0,-85.0,-85.07787760601745,,,
88.0,-82.0,-83.1756446322865,,,
88.0,-87.0,-85.53922623459155,,,
88.0,-86.0,-85.82400008273824,,,
88.0,-86.0,-85.93277401362317,,,
88.0,-83.0,-84.12021999188161,,,
88.0,-85.0,-84.66395393952143,,,
88.0,-85.0,-84.87164182668269,,,
88.0,-83.0,-83.71490356302685,,,
88.0,-86.0,-85.12717082864754,,,
88.0,-85.0,-85.04857493416587,,,
88.0,-85.0,-85.01855397385008,,,
88.0,-83.0,-83.77101900988457,,,
88.0,-81.0,-82.05843507830383,,,
88.0,-83.0,-82.6403542025267,,,
88.0,-83.0,-82.86262752927625,,,
88.0,-82.0,-82.32949439655218,,,
88.0,-83.0,-82.7438896491302,,,
,,,,,
,,,,,
,,,,,
,,,,,
89.0,,,,,
89.0,-77.0,-77.0,-76.66153846153846,-76.64505016251485,
89.0,-76.0,-76.33333333333333,,,
89.0,-75.0,-75.5,,,
89.0,-89.0,-83.85714285714286,,,
89.0,-77.0,-79.61818181818182,,,
89.0,-79.0,-79.23611111111111,,,
89.0,-77.0,-77.85411140583554,,,
89.0,-84.0,-81.65248226950354,,,
89.0,-74.0,-76.92298761609906,,,
89.0,-74.0,-75.11648189209164,,,
89.0,-75.0,-75.04449212353904,,,
89.0,-91.0,-84.90553830227744,,,
89.0,-76.0,-79.40161294308568,,,
89.0,-75.0,-76.68126653891778,,,
89.0,-75.0,-75.6421866737176,,,
89.0,-88.0,-83.27973533598768,,,
89.0,-87.0,-85.57898534549255,,,
89.0,-74.0,-78.42277884674118,,,
89.0,-74.0,-75.68935119473107,,,
89.0,-74.0,-74.64527473745203,,,
89.0,-75.0,-74.86450700637491,,,
89.0,-75.0,-74.94824628167268,,,
89.0,-75.0,-74.98023183864315,,,
89.0,-75.0,-74.99244923425678,,,
89.0,-75.0,-74.99711586412718,,,
89.0,-75.0,-74.99889835812476,,,
89.0,-75.0,-74.99957921024709,,,
89.0,-75.0,-74.99983927261651,,,
89.0,-74.0,-74.38190461885253,,,
89.0,-75.0,-74.763908572691,,,
89.0,-75.0,-74.90982109922044,,,
89.0,-73.0,-73.72948674747052,,,
89.0,-75.0,-74.51470712069091,,,
89.0,-74.0,-74.19660062585234,,,
89.0,-74.0,-74.0750947568661,,,
89.0,-75.0,-74.64671763349584,,,
89.0,-79.0,-77.33719409862098,,,
89.0,-75.0,-75.89272870736754,,,
89.0,-74.0,-74.72295803473175,,,
89.0,-73.0,-73.6581114080778,,,
89.0,-76.0,-75.10547815575136,,,
89.0,-77.0,-76.27635704792615,,,
89.0,-75.0,-75.4875250105273,,,
89.0,-84.0,-80.74852388240484,,,
89.0,-76.0,-77.81377472668804,,,
89.0,-78.0,-77.92886827515908,,,
89.0,-75.0,-76.11872813253949,,,
89.0,-76.0,-76.04535011120929,,,
89.0,-75.0,-75.39928821233846,,,
89.0,-75.0,-75.15251452580611,,,
89.0,-82.0,-79.38449328632913,,,
89.0,-77.0,-77.9107953894318,,,
89.0,-76.0,-76.72985889321636,,,
89.0,-74.0,-75.04271331271748,,,
89.0,-76.0,-75.63434902243587,,,
89.0,-74.0,-74.62426577709034,,,
89.0,-75.0,-74.85648229758505,,,
89.0,-75.0,-74.94518111566478,,,
89.0,-77.0,-76.21512902690908,,,
89.0,-77.0,-76.70020596506248,,,
89.0,-78.0,-77.50352285702823,,,
89.0,-75.0,-75.95626063977254,,,
89.0,-74.0,-74.7472250735395,,,
89.0,-80.0,-77.99361851334531,,,
89.0,-79.0,-78.61559647774656,,,
,,,,,
,,,,,
,,,,,
,,,,,
90.0,,,,,
90.0,-71.0,-71.0,-73.5625,-73.52076227374552,
90.0,-72.0,-71.66666666666667,,,
90.0,-71.0,-71.25,,,
90.0,-73.0,-72.33333333333333,,,
90.0,-75.0,-73.98181818181818,,,
90.0,-77.0,-75.84722222222223,,,
90.0,-72.0,-73.46949602122017,,,
90.0,-74.0,-73.79736575481256,,,
90.0,-74.0,-73.92260061919505,,,
90.0,-71.0,-72.11633407243164,,,
90.0,-74.0,-73.28050364180453,,,
90.0,-73.0,-73.10714285714286,,,
90.0,-77.0,-75.51306088489451,,,
90.0,-71.0,-72.72383586471204,,,
90.0,-70.0,-71.04041272054228,,,
90.0,-72.0,-71.63347027441928,,,
90.0,-76.0,-74.33213405771498,,,
90.0,-78.0,-76.59899987622529,,,
90.0,-74.0,-74.9927296159613,,,
90.0,-77.0,-76.23329093790827,,,
90.0,-72.0,-73.61697325401404,,,
90.0,-72.0,-72.61762882413385,,,
90.0,-71.0,-71.61787922963761,,,
90.0,-69.0,-69.99994088727918,,,
90.0,-73.0,-71.8540793871995,,,
90.0,-70.0,-70.70819530806963,,,
90.0,-75.0,-73.36067648075887,,,
90.0,-75.0,-74.37383413420699,,,
90.0,-75.0,-74.76082592186208,,,
90.0,-75.0,-74.90864363137923,,,
90.0,-74.0,-74.34707098352574,,,
90.0,-73.0,-73.51453533044808,,,
90.0,-74.0,-73.8145689965684,,,
90.0,-74.0,-73.92917165925712,,,
90.0,-74.0,-73.97294598120298,,,
90.0,-74.0,-73.98966628435181,,,
90.0,-73.0,-73.37801888310257,,,
90.0,-72.0,-72.52635637620601,,,
90.0,-73.0,-72.81908423426536,,,
90.0,-73.0,-72.93089632659009,,,
90.0,-72.0,-72.35557075675499,,,
90.0,-72.0,-72.13581594367488,,,
90.0,-73.0,-72.66991106301955,,,
90.0,-74.0,-73.4919512341337,,,
90.0,-75.0,-74.4239766281314,,,
90.0,-74.0,-74.16194466151062,,,
90.0,-76.0,-75.29792533390025,,,
90.0,-69.0,-71.40559341894087,,,
90.0,-74.0,-73.00902486667182,,,
90.0,-73.0,-73.0034471923247,,,
90.0,-74.0,-73.61935069905218,,,
90.0,-74.0,-73.85460490483182,,,
90.0,-75.0,-74.56249800419317,,,
90.0,-75.0,-74.8328891077477,,,
90.0,-76.0,-75.55420330779984,,,
90.0,-76.0,-75.82972081565181,,,
90.0,-75.0,-75.31692515040571,,,
90.0,-76.0,-75.7390886243152,,,
90.0,-76.0,-75.9003407225399,,,
90.0,-69.0,-71.63569562205524,,,
90.0,-73.0,-72.47888209862538,,,
90.0,-72.0,-72.18291668507102,,,
90.0,-76.0,-74.54200391158724,,,
90.0,-76.0,-75.44309504969073,,,
,,,,,
,,,,,
,,,,,
,,,,,
91.0,,,,,
91.0,-71.0,-71.0,-72.16417910447761,-72.15938418859712,
91.0,-73.0,-72.33333333333333,,,
91.0,-71.0,-71.5,,,
91.0,-76.0,-74.28571428571429,,,
91.0,-76.0,-75.34545454545454,,,
91.0,-76.0,-75.75,,,
91.0,-75.0,-75.28647214854111,,,
91.0,-73.0,-73.87335359675785,,,
91.0,-71.0,-72.09752321981424,,,
91.0,-73.0,-72.65528455284553,,,
91.0,-74.0,-73.48636440630116,,,
91.0,-83.0,-79.36611456176674,,,
91.0,-74.0,-76.04967337490629,,,
91.0,-73.0,-74.1648715746151,,,
91.0,-70.0,-71.59083938272198,,,
91.0,-69.0,-69.98961258480776,,,
91.0,-78.0,-74.9403042704511,,,
91.0,-76.0,-75.59523224904544,,,
91.0,-73.0,-73.99129051043552,,,
91.0,-72.0,-72.76060529351125,,,
91.0,-72.0,-72.29052537009821,,,
91.0,-71.0,-71.49293682803348,,,
91.0,-70.0,-70.57025112525233,,,
91.0,-71.0,-70.83585053647342,,,
91.0,-72.0,-71.5553344729178,,,
91.0,-70.0,-70.5940849047802,,,
91.0,-71.0,-70.84495423017269,,,
91.0,-71.0,-70.94077778573786,,,
91.0,-76.0,-74.06754907079036,,,
91.0,-75.0,-74.64383543788334,,,
91.0,-71.0,-72.39182128786008,,,
91.0,-70.0,-70.91359443694701,,,
91.0,-72.0,-71.58503000048073,,,
91.0,-71.0,-71.22346157574528,,,
91.0,-77.0,-74.79355865925446,,,
91.0,-70.0,-71.83097648076883,,,
91.0,-69.0,-70.08133679430213,,,
91.0,-74.0,-72.50320384588703,,,
91.0,-69.0,-70.3381047996095,,,
91.0,-71.0,-70.74717853044125,,,
91.0,-69.0,-69.66736281421446,,,
91.0,-69.0,-69.25490991220214,,,
91.0,-68.0,-68.47933293364207,,,
91.0,-71.0,-70.03719085497376,,,
91.0,-70.0,-70.0142056425293,,,
91.0,-71.0,-70.62346006136406,,,
91.0,-72.0,-71.47420853031277,,,
91.0,-72.0,-71.79916552957424,,,
91.0,-70.0,-70.68722008091015,,,
91.0,-72.0,-71.49856269065602,,,
91.0,-69.0,-69.95436602480821,,,
91.0,-74.0,-72.45470532751808,,,
91.0,-72.0,-72.17368198024626,,,
91.0,-72.0,-72.06634061322069,,,
91.0,-70.0,-70.78927188191601,,,
91.0,-70.0,-70.30147503252732,,,
91.0,-70.0,-70.11515321566596,,,
91.0,-76.0,-73.75218854696992,,,
91.0,-72.0,-72.66927647024421,,,
91.0,-71.0,-71.63760687501284,,,
91.0,-69.0,-70.0074761772945,,,
91.0,-70.0,-70.00285564562058,,,
91.0,-80.0,-76.18143064706618,,,
91.0,-72.0,-73.59716438557882,,,
91.0,-71.0,-71.99202852092037,,,
91.0,-71.0,-71.37892117718229,,,
91.0,-72.0,-71.7627689993764,,,
,,,,,
,,,,,
92.0,,,,,
92.0,-79.0,-79.0,-81.40579710144928,-81.39505728544869,
92.0,-90.0,-86.33333333333333,,,
92.0,-84.0,-84.875,,,
92.0,-81.0,-82.47619047619048,,,
92.0,-88.0,-85.89090909090909,,,
92.0,-83.0,-84.10416666666667,,,
92.0,-78.0,-80.3315649867374,,,
92.0,-87.0,-84.45288753799392,,,
92.0,-77.0,-79.8467492260062,,,
92.0,-75.0,-76.85129342202514,,,
92.0,-77.0,-76.9431991417763,,,
92.0,-82.0,-80.06847394755003,,,
92.0,-83.0,-81.88025668695889,,,
92.0,-76.0,-78.2460581918184,,,
92.0,-77.0,-77.47595187731359,,,
92.0,-78.0,-77.79983142887441,,,
92.0,-77.0,-77.30550842055962,,,
92.0,-76.0,-76.49865984405459,,,
92.0,-79.0,-78.04457307785381,,,
92.0,-79.0,-78.63505938950685,,,
92.0,-81.0,-80.09667306816654,,,
92.0,-81.0,-80.65495981499278,,,
92.0,-80.0,-80.2501723880619,,,
92.0,-79.0,-79.47752336044302,,,
92.0,-81.0,-80.41846567076695,,,
92.0,-78.0,-78.92377168560816,,,
92.0,-77.0,-77.73481539730764,,,
92.0,-83.0,-80.98887843881413,,,
92.0,-83.0,-82.23181991913475,,,
92.0,-82.0,-82.08854732984022,,,
92.0,-84.0,-83.26989004788571,,,
92.0,-80.0,-81.24898685881732,,,
92.0,-81.0,-81.09510451731614,,,
92.0,-79.0,-79.80025871563133,,,
92.0,-80.0,-79.92370561832773,,,
92.0,-82.0,-81.20692611685163,,,
92.0,-81.0,-81.0790387434773,,,
92.0,-79.0,-79.79412213608046,,,
92.0,-85.0,-83.01153159726344,,,
92.0,-85.0,-84.24047265570985,,,
92.0,-88.0,-86.56398833611578,,,
92.0,-90.0,-88.68756033013732,,,
92.0,-90.0,-89.49869265429615,,,
92.0,-86.0,-87.33638167775155,,,
92.0,-88.0,-87.74652035645828,,,
92.0,-86.0,-86.66711141412348,,,
92.0,-85.0,-85.63677989716227,,,
92.0,-90.0,-88.3333982211128,,,
92.0,-89.0,-88.74538077742623,,,
92.0,-87.0,-87.6666761336661,,,
92.0,-76.0,-80.45627374732324,,,
92.0,-79.0,-79.5562470745533,,,
92.0,-85.0,-82.92067140883603,,,
92.0,-84.0,-83.5877331632049,,,
92.0,-86.0,-85.07859605827846,,,
92.0,-78.0,-80.70378310163134,,,
92.0,-77.0,-78.41471925786567,,,
92.0,-80.0,-79.39447663821534,,,
92.0,-76.0,-77.29657470178078,,,
92.0,-75.0,-75.8772134783771,,,
92.0,-76.0,-75.95309972210043,,,
92.0,-76.0,-75.98208568792418,,,
92.0,-79.0,-77.84725930792179,,,
92.0,-78.0,-77.94165824709131,,,
92.0,-75.0,-76.12361346710244,,,
92.0,-80.0,-78.5193520979655,,,
92.0,-84.0,-81.90657878179363,,,
92.0,-88.0,-85.67252020241496,,,
92.0,-79.0,-81.54867592670219,,,
,,,,,
,,,,,
,,,,,
,,,,,
93.0,,,,,
93.0,-81.0,-81.0,-76.52941176470588,-76.50870281896057,
93.0,-75.0,-77.0,,,
93.0,-74.0,-75.125,,,
93.0,-73.0,-73.80952380952381,,,
93.0,-75.0,-74.54545454545455,,,
93.0,-76.0,-75.44444444444444,,,
93.0,-75.0,-75.16976127320955,,,
93.0,-75.0,-75.06484295845998,,,
93.0,-74.0,-74.40673374613003,,,
93.0,-73.0,-73.53732446415373,,,
93.0,-74.0,-73.82327367172942,,,
93.0,-75.0,-74.55053053830227,,,
93.0,-75.0,-74.82831794255023,,,
93.0,-74.0,-74.31638930055914,,,
93.0,-76.0,-75.35691793663766,,,
93.0,-75.0,-75.13633052060106,,,
93.0,-75.0,-75.05207362516563,,,
93.0,-73.0,-73.78382237739605,,,
93.0,-74.0,-73.91742749577244,,,
93.0,-72.0,-72.73239213242148,,,
93.0,-83.0,-79.07812277774083,,,
93.0,-73.0,-75.32163631330208,,,
93.0,-74.0,-74.5048201509153,,,
93.0,-73.0,-73.5747901506939,,,
93.0,-85.0,-80.63595816616514,,,
93.0,-75.0,-77.15274446030256,,,
93.0,-75.0,-75.82227521474253,,,
93.0,-82.0,-79.6403191051743,,,
93.0,-75.0,-76.77244417953108,,,
93.0,-85.0,-81.8573533209179,,,
93.0,-72.0,-75.76517392947399,,,
93.0,-76.0,-75.91030442250364,,,
93.0,-73.0,-74.11163737178725,,,
93.0,-73.0,-73.42460769285813,,,
93.0,-75.0,-74.39825368428691,,,
93.0,-75.0,-74.77015336000262,,,
93.0,-75.0,-74.91220639572096,,,
93.0,-75.0,-74.96646582716026,,,
93.0,-100.0,-90.43804080450721,,,
93.0,-73.0,-79.66073889011419,,,
93.0,-74.0,-76.16220985458527,,,
93.0,-73.0,-74.20785668489171,,,
93.0,-86.0,-81.49580205383849,,,
93.0,-73.0,-76.24510762287514,,,
93.0,-74.0,-74.85755480353683,,,
93.0,-74.0,-74.32755678773533,,,
93.0,-83.0,-79.68742145841821,,,
93.0,-73.0,-75.55436770002036,,,
93.0,-80.0,-78.30191956289215,,,
93.0,-86.0,-83.05959492115545,,,
93.0,-76.0,-78.69652531307526,,,
93.0,-74.0,-75.7939130405705,,,
93.0,-74.0,-74.68521380863626,,,
93.0,-74.0,-74.26172838533829,,,
93.0,-74.0,-74.0999713473786,,,
93.0,-76.0,-75.2742536342973,,,
93.0,-82.0,-79.43099348801265,,,
93.0,-73.0,-75.45642093099158,,,
93.0,-73.0,-73.93826930496212,,,
93.0,-76.0,-75.21248895014448,,,
93.0,-75.0,-75.0811635567214,,,
93.0,-75.0,-75.03100172001974,,,
93.0,-73.0,-73.77577362583804,,,
93.0,-89.0,-83.18486297749271,,,
93.0,-90.0,-87.39684929538997,,,
93.0,-73.0,-78.49910709992899,,,
93.0,-73.0,-75.100472004397,,,
93.0,-87.0,-82.45478475576057,,,
,,,,,
,,,,,
,,,,,
,,,,,
94.0,,,,,
,,,,,
,,,,,
94.0,-75.0,-75.0,-78.51515151515152,-78.49612524560933,
94.0,-75.0,-75.0,,,
94.0,-76.0,-75.625,,,
94.0,-75.0,-75.23809523809524,,,
94.0,-75.0,-75.0909090909091,,,
94.0,-75.0,-75.03472222222223,,,
94.0,-82.0,-79.3395225464191,,,
94.0,-82.0,-80.98378926038501,,,
94.0,-77.0,-78.5216718266254,,,
94.0,-79.0,-78.81729490022173,,,
94.0,-77.0,-77.69414488171194,,,
94.0,-77.0,-77.2651397515528,,,
94.0,-76.0,-76.48324038453617,,,
94.0,-77.0,-76.80261539090843,,,
94.0,-77.0,-76.92460578818326,,,
94.0,-76.0,-76.35316798489103,,,
94.0,-76.0,-76.13489816649006,,,
94.0,-79.0,-77.90562848082885,,,
94.0,-79.0,-78.58198727599648,,,
94.0,-80.0,-79.45836733591048,,,
94.0,-80.0,-79.79311473173496,,,
94.0,-81.0,-80.53901084804428,,,
94.0,-80.0,-80.20588382364801,,,
94.0,-79.0,-79.46060663414985,,,
94.0,-78.0,-78.55790209005166,,,
94.0,-78.0,-78.21309963600513,,,
94.0,-78.0,-78.08139681796372,,,
94.0,-79.0,-78.64912480663595,,,
94.0,-80.0,-79.48401159069402,,,
94.0,-78.0,-78.56684198794632,,,
94.0,-79.0,-78.83454836189483,,,
94.0,-78.0,-78.31876910898828,,,
94.0,-78.0,-78.12175896507,,,
94.0,-79.0,-78.66454177497162,,,
94.0,-80.0,-79.48990034859477,,,
94.0,-78.0,-78.56909129331288,,,
94.0,-78.0,-78.21737353134388,,,
94.0,-79.0,-78.70106328946866,,,
94.0,-79.0,-78.88581633706212,,,
94.0,-80.0,-79.5744197104676,,,
94.0,-80.0,-79.83744279434065,,,
94.0,-79.0,-79.31987468380444,,,
94.0,-79.0,-79.12218125707267,,,
94.0,-79.0,-79.04666908741358,,,
94.0,-79.0,-79.01782600516805,,,
94.0,-83.0,-81.47894488309014,,,
94.0,-78.0,-79.3288387003529,,,
94.0,-83.0,-81.59774116171805,,,
94.0,-79.0,-79.99224882980165,,,
94.0,-79.0,-79.37900532768693,,,
94.0,-78.0,-78.52673316450922,,,
94.0,-78.0,-78.20119416584073,,,
94.0,-75.0,-76.22274736676329,,,
94.0,-80.0,-78.55721787819861,,,
94.0,-77.0,-77.59480430158288,,,
94.0,-78.0,-77.8452290152999,,,
94.0,-79.0,-78.55891673306675,,,
94.0,-82.0,-80.68562315015002,,,
94.0,-78.0,-79.02581676238374,,,
94.0,-81.0,-80.2459291032509,,,
94.0,-81.0,-80.71197054736896,,,
94.0,-79.0,-79.65391456135619,,,
94.0,-80.0,-79.86780712544947,,,
94.0,-80.0,-79.94950681499225,,,
94.0,-78.0,-78.74464534202748,,,
94.0,-76.0,-77.04836123359041,,,
,,,,,
,,,,,
,,,,,
95.0,,,,,
95.0,-78.0,-78.0,-85.06060606060606,-84.98011254074595,
95.0,-81.0,-80.0,,,
95.0,-87.0,-84.375,,,
95.0,-85.0,-84.76190476190476,,,
95.0,-81.0,-82.43636363636364,,,
95.0,-84.0,-83.40277777777777,,,
95.0,-82.0,-82.53580901856763,,,
95.0,-82.0,-82.20466058763931,,,
95.0,-83.0,-82.69620743034055,,,
95.0,-85.0,-84.120029563932,,,
95.0,-91.0,-88.37208514482525,,,
95.0,-82.0,-84.43391994478951,,,
95.0,-77.0,-79.83950474903824,,,
95.0,-82.0,-81.17476424667491,,,
95.0,-83.0,-82.30282197971252,,,
95.0,-84.0,-83.3517356812096,,,
95.0,-82.0,-82.51631708641605,,,
95.0,-86.0,-84.6693515330382,,,
95.0,-88.0,-86.72780549019832,,,
95.0,-79.0,-81.95175903880772,,,
95.0,-81.0,-81.36353960372462,,,
95.0,-87.0,-84.8470637048655,,,
95.0,-83.0,-83.70551555587232,,,
95.0,-84.0,-83.88751695150135,,,
95.0,-83.0,-83.33900130988182,,,
95.0,-82.0,-82.51145298939423,,,
95.0,-91.0,-87.75766355704991,,,
95.0,-87.0,-87.28940172675593,,,
95.0,-85.0,-85.87447364571807,,,
95.0,-85.0,-85.33401921039827,,,
95.0,-86.0,-85.74561797422663,,,
95.0,-87.0,-86.52086870103152,,,
95.0,-87.0,-86.81698812886793,,,
95.0,-85.0,-85.69402770807248,,,
95.0,-86.0,-85.8831289840994,,,
95.0,-86.0,-85.9553592442257,,,
95.0,-87.0,-86.6009827373276,,,
95.0,-85.0,-85.6115209902573,,,
95.0,-87.0,-86.46964821094409,,,
95.0,-88.0,-87.41545763132486,,,
95.0,-87.0,-87.15869069428057,,,
95.0,-84.0,-85.20651248526717,,,
95.0,-88.0,-86.93298271652053,,,
95.0,-85.0,-85.73833369804474,,,
95.0,-86.0,-85.90005236636358,,,
95.0,-86.0,-85.961823401046,,,
95.0,-88.0,-87.22148581427423,,,
95.0,-85.0,-85.84853207552702,,,
95.0,-90.0,-88.4142803560563,,,
95.0,-86.0,-86.92217303764231,,,
95.0,-88.0,-87.58830673437042,,,
95.0,-87.0,-87.22471317671905,,,
95.0,-87.0,-87.08583279578671,,,
95.0,-87.0,-87.0327852106411,,,
95.0,-81.0,-83.30431890363721,,,
95.0,-84.0,-83.73427346652021,,,
95.0,-87.0,-85.75260346217308,,,
95.0,-84.0,-84.66943495374937,,,
95.0,-86.0,-85.49176937657484,,,
95.0,-85.0,-85.18783918722524,,,
95.0,-86.0,-85.68978217385077,,,
95.0,-90.0,-88.35364328932668,,,
95.0,-86.0,-86.89901173912969,,,
95.0,-85.0,-85.72535793931249,,,
95.0,-83.0,-84.040994101308,,,
95.0,-89.0,-87.10582829711088,,,
,,,,,
,,,,,
,,,,,
96.0,,,,,
96.0,-82.0,-82.0,-80.11764705882354,-80.12881431504402,
96.0,-78.0,-79.33333333333333,,,
96.0,-82.0,-81.0,,,
96.0,-79.0,-79.76190476190476,,,
96.0,-83.0,-81.76363636363637,,,
96.0,-80.0,-80.67361111111111,,,
96.0,-82.0,-81.49336870026525,,,
96.0,-81.0,-81.18844984802432,,,
96.0,-82.0,-81.69001547987617,,,
96.0,-81.0,-81.26356245380636,,,
96.0,-83.0,-82.33673987917113,,,
96.0,-74.0,-77.18435127674258,,,
96.0,-82.0,-80.16058586574185,,,
96.0,-81.0,-80.67937233135417,,,
96.0,-82.0,-81.49556511706169,,,
96.0,-81.0,-81.1892890310787,,,
96.0,-81.0,-81.07230197617453,,,
96.0,-81.0,-81.02761689744489,,,
96.0,-82.0,-81.62858270491002,,,
96.0,-78.0,-79.38599526228559,,,
96.0,-78.0,-78.52940308194677,,,
96.0,-82.0,-80.6743499385543,,,
96.0,-82.0,-81.49364673371613,,,
96.0,-76.0,-78.09838633009473,,,
96.0,-81.0,-79.8916822003175,,,
96.0,-81.0,-80.57666027085779,,,
96.0,-81.0,-80.83829861225585,,,
